u,LL1_Kp_Sdown_to_LL2_Kp_Sdown,LLm2_Km_Sdown_to_LL1_Km_Sdown,LL1_Kp_Sup_to_LL2_Kp_Sup,LLm2_Km_Sup_to_LL1_Km_Sup,LLm2_Kp_Sup_to_LL1_Kp_Sup,LLm2_Kp_Sdown_to_LL1_Kp_Sdown,LL1_Km_Sdown_to_LL2_Km_Sdown,LL1_Km_Sup_to_LL2_Km_Sup
24.75,,,,,69.53307895827685,65.63255752377582,78.76724749634955,72.86634409062783
25.0,,,,,69.68337589795844,65.77955158168248,78.91664291817237,73.01155722715261
25.25,,,,,69.83383693464353,65.92671685945668,79.06621568211665,73.15695181068682
25.5,,,,,69.98446162320111,66.07405292740665,79.21596532794143,73.30252741773481
25.75,,,,,70.13524951796344,66.22155935496768,79.36589139401285,73.44828362321357
26.0,,,,,70.2862001727475,66.3692357107247,79.51599341732961,73.59422000047707
26.25,,,,,70.43731314087594,66.51708156243444,79.66627093354964,73.7403361213414
26.5,,,,,70.5885879751981,66.6650964770478,79.81672347701554,73.88663155610946
26.75,,,,,70.74002422811068,66.81328002073178,79.96735058078102,74.0331058735959
27.0,,,,,70.89162145157889,66.96163175889183,80.11815177663638,74.17975864115164
27.25,,,,,71.0433791971563,67.11015125619323,80.26912659513427,74.32658942468831
27.5,,,,,71.19529701600595,67.25883807658349,80.4202745656165,74.47359778870424
27.75,,,,,71.34737445892061,67.40769178331395,80.57159521623882,74.6207832963079
28.0,,,,,71.49961107634286,67.5567119389614,80.72308807399706,74.76814550924313
28.25,,,,,71.65200641838496,67.70589810544924,80.87475266475295,74.91568398791378
28.5,,,,,71.80456003485011,67.85524984407041,81.02658851325992,75.06339829140866
28.75,,,,,71.95727147525085,68.00476671550706,81.1785951431884,75.21128797752569
29.0,,,,,72.11014028882984,68.15444827985309,81.33077207715148,75.3593526027966
29.25,,,,,72.26316602457901,68.30429409663459,81.48311883673128,75.5075917225124
29.5,,,,,72.41634823125946,68.45430372483142,81.63563494250253,75.65600489074598
29.75,,,,,72.56968645742073,68.60447672289824,81.78831991406074,75.80459166037926
30.0,,,,,72.7231802514199,68.75481264878488,81.94117327004477,75.95335158312508
30.25,,,,,72.87682916144134,68.9053110599579,82.09419452816446,76.10228420955372
30.5,,,,,73.03063273551516,69.05597151342074,82.24738320522391,76.2513890891154
30.75,,,,,73.18459052153638,69.20679356573443,82.40073881714852,76.40066577016651
31.0,,,,,73.33870206728373,69.3577767730381,82.55426087900858,76.55011379999235
31.25,,,,,73.49296692043808,69.50892069106929,82.70794890504476,76.69973272483176
31.5,,,,,73.64738462860166,69.66022487518445,82.86180240869393,76.84952208990228
31.75,,,,,73.80195473931553,69.81168888037885,83.01582090261238,76.99948143942247
32.0,,,,,73.95667680007836,69.96331226130636,83.17000389870243,77.14961031663785
32.25,,,,,74.1115503583645,70.11509457229984,83.32435090813544,77.29990826384312
32.5,,,,,74.26657496164188,70.2670353673906,83.47886144137777,77.45037482240757
32.75,,,,,74.42175015739001,70.4191342003283,83.63353500821441,77.60100953279778
33.0,,,,,74.57707549311735,70.57139062459993,83.78837111777406,77.75181193460222
33.25,,,,,74.73255051637966,70.72380419345039,83.94336927855309,77.9027815665546
33.5,,,,,74.8881747747964,70.87637445990032,84.09852899843963,78.05391796655708
33.75,,,,,75.04394781606887,71.02910097676644,84.25384978473812,78.20522067170451
34.0,,,,,75.19986918799677,71.18198329667976,84.40933114419326,78.35668921830757
34.25,,,,,75.35593843849557,71.33502097210499,84.56497258301397,78.50832314191626
34.5,,,,,75.51215511561364,71.4882135553595,84.72077360689684,78.66012197734287
34.75,,,,,75.66851876754828,71.64156059863129,84.8767337210504,78.81208525868549
35.0,,,,,75.82502894266287,71.7950616539981,85.0328524302185,78.96421251935112
35.25,,,,,75.98168518950285,71.94871627344527,85.18912923870371,79.11650329207848
35.5,,,,,76.13848705681293,72.10252400888498,85.34556365039086,79.26895710896108
35.75,,,,,76.29543409355186,72.25648441217291,85.50215516877041,79.42157350147006
36.0,,,,,76.45252584890994,72.41059703512774,85.658903296961,79.5743520004765
36.25,,,,,76.60976187232356,72.56486142954775,85.81580753773378,79.72729213627511
36.5,,,,,76.76714171349192,72.7192771472294,85.97286739353373,79.8803934386054
36.75,,,,,76.92466492239211,72.87384373998455,86.13008236650347,80.03365543667475
37.0,,,,,77.08233104929442,73.0285607596577,86.2874519585063,80.18707765918151
37.25,,,,,77.24013964477832,73.18342775814395,86.444975671147,80.34065963433524
37.5,,,,,77.3980902597468,73.33844428740545,86.6026530057963,80.49440088988074
37.75,,,,,77.55618244544164,73.49360989948867,86.7604834636117,80.64830095311883
38.0,,,,,77.7144157534585,73.64892414654159,86.91846654556069,80.80235935092912
38.25,,,,,77.87278973576124,73.80438658082986,87.07660175244143,80.95657560979052
38.5,,,,,78.03130394469673,73.95999675475396,87.23488858490606,81.11094925580414
38.75,,,,,78.18995793300918,74.11575422086534,87.3933265434817,81.26547981471427
39.0,,,,,78.34875125385429,74.27165853188276,87.55191512859199,81.42016681192952
39.25,,,,,78.50768346081337,74.4277092407084,87.71065384057857,81.57500977254423
39.5,,,,,78.66675410790745,74.58390590044412,87.86954217972303,81.73000822136026
39.75,,,,,78.82596274961092,74.74024806440717,88.02857964626682,81.88516168290654
40.0,,,,,78.9853089408651,74.89673528614574,88.18776574043389,82.04046968146183
40.25,,,,,79.14479223709225,75.0533671194552,88.34709996245002,82.19593174107376
40.5,,,,,79.30441219420823,75.21014311839266,88.50658181256489,82.35154738558089
40.75,,,,,79.46416836863587,75.36706283729264,88.66621079107131,82.50731613863174
41.0,,,,,79.6240603173187,75.5241258307827,88.82598639832682,82.66323752370647
41.25,,,,,79.78408759773276,75.68133165379747,88.98590813477375,82.81931106413668
41.5,,,,,79.94424976790049,75.83867986159457,89.14597550095876,82.97553628312517
41.75,,,,,80.10454638640228,75.99617000976832,89.30618799755291,83.13191270376575
42.0,,,,,80.26497701238962,76.15380165426488,89.4665451253725,83.28843984906425
42.25,,,,,80.42554120559763,76.31157435139691,89.62704638539756,83.4451172419569
42.5,,,,,80.58623852635594,76.46948765785666,89.78769127879167,83.6019444053303
42.75,,,,,80.74706853560255,76.6275411307318,89.94847930692185,83.75892086204121
43.0,,,,,80.90803079489397,76.78573432751764,90.10940997137709,83.91604613493529
43.25,,,,,81.06912486641828,76.9440668061324,90.27048277398728,84.07331974686608
43.5,,,,,81.23035031300559,77.10253812492964,90.43169721684316,84.23074122071492
43.75,,,,,81.39170669814041,77.26114784271284,90.59305280231388,84.38831007940877
44.0,,,,,81.55319358597248,77.41989551874818,90.7545490330658,84.54602584593908
44.25,,,,,81.71481054132772,77.57878071277776,90.91618541208135,84.70388804338077
44.5,,,,,81.87655712971954,77.7378029850328,91.07796144267695,84.86189619491041
44.75,,,,,82.03843291735964,77.89696189624668,91.23987662852085,85.02004982382405
45.0,,,,,82.20043747116866,78.05625700766757,91.40193047365122,85.17834845355576
45.25,,,,,82.36257035878661,78.215687881071,91.56412248249373,85.33679160769515
45.5,,,,,82.52483114858339,78.37525407877243,91.7264521598797,85.49537881000589
45.75,,,,,82.68721940966915,78.53495516363964,91.88891901106264,85.65410958444247
46.0,,,,,82.8497347119041,78.69479069910466,92.05152254173592,85.81298345516817
46.25,,,,,83.01237662590886,78.85476024917618,92.21426225804973,85.97199994657211
46.5,,,,,83.1751447230739,79.01486337845104,92.37713766662816,86.1311585832868
46.75,,,,,83.33803857556987,79.17509965212656,92.54014827458555,86.29045889020475
47.0,,,,,83.5010577563558,79.33546863601092,92.70329358954316,86.44990039249532
47.25,,,,,83.66420183919048,79.4959698965364,92.86657311964564,86.6094826156217
47.5,,,,,83.82747039863996,79.65660300076904,93.02998637357723,86.76920508535733
47.75,,,,,83.99086301008754,79.81736751642072,93.19353286057769,86.92906732780217
48.0,,,,,84.15437924974249,79.97826301185967,93.35721209045826,87.08906886939914
48.25,,,,,84.31801869464923,80.13928905612198,93.52102357361699,87.24920923694971
48.5,,,,,84.48178092269558,80.30044521892158,93.68496682105499,87.40948795763062
48.75,,,,,84.64566551262129,80.46173107066097,93.8490413443907,87.56990455900856
49.0,,,,,84.80967204402714,80.62314618244221,94.01324665587615,87.73045856905676
49.25,,,,,84.97380009738251,80.78469012607655,94.1775822684113,87.89114951616989
49.5,,,,,85.13804925403386,80.94636247409484,94.34204769555937,88.05197692917974
49.75,,,,,85.30241909621259,81.10816279975747,94.50664245156017,88.21294033736909
50.0,,,,,85.46690920704344,81.27009067706459,94.67136605134658,88.37403927048864
50.25,,,,,85.63151917055144,81.43214568076507,94.83621801055708,88.53527325876986
50.5,,,,,85.79624857166988,81.5943273863666,95.00119784555125,88.6966418329414
50.75,,,,,85.96109699624787,81.75663537014499,95.16630507342214,88.85814452424148
51.0,,,,,86.12606403105791,81.91906920915365,95.33153921201213,89.01978086443464
51.25,,,,,86.29114926380245,82.0816284812323,95.49689977992426,89.18155038582341
51.5,,,,,86.45635228312172,82.24431276501659,95.66238629653762,89.34345262126439
51.75,,,,,86.62167267860006,82.40712163994623,95.82799828201905,89.50548710418033
52.0,,,,,86.78711004077314,82.57005468627443,95.9937352573374,89.66765336857515
52.25,,,,,86.95266396113448,82.73311148507591,96.15959674427617,89.82995094904706
52.5,,,,,87.11833403214192,82.89629161825567,96.32558226544522,89.9923793808008
52.75,,,,,87.28411984722476,83.05959466855768,96.49169134429515,90.15493819966288
53.0,,,,,87.45002100078884,83.22302021957191,96.65792350512785,90.31762694209245
53.25,,,,,87.61603708822389,83.38656785574383,96.82427827311002,90.48044514519562
53.5,,,,,87.78216770590899,83.55023716238117,96.99075517428486,90.64339234673773
53.75,,,,,87.94841245121857,83.71402772566225,97.15735373558341,90.8064680851554
54.0,,,,,88.11477092252845,83.87793913264358,97.32407348483716,90.96967189956973
54.25,,,,,88.281242719221,84.04197097126699,97.49091395078885,91.13300332979779
54.5,,,,,88.44782744169181,84.20612283036796,97.65787466310428,91.29646191636516
54.75,,,,,88.61452469135392,84.37039429968173,97.82495515238288,91.46004720051717
55.0,,,,,88.78133407064382,84.53478496985119,97.99215495016996,91.62375872423178
55.25,,,,,88.94825518302613,84.6992944324331,98.15947358896598,91.78759603022965
55.5,,,,,89.11528763299988,84.86392227990632,98.32691060223864,91.95155866198695
55.75,,,,,89.28243102610189,85.02866810567694,98.49446552443237,92.11564616374557
56.0,,,,,89.44968496891309,85.19353150408625,98.6621378909792,92.27985808052462
56.25,,,,,89.61704906906213,85.35851207041615,98.82992723830898,92.4441939581316
56.5,,,,,89.78452293523057,85.52360940089604,98.99783310385898,92.60865334317265
56.75,,,,,89.95210617715743,85.6888230927091,99.1658550260844,92.77323578306377
57.0,,,,,90.1197984056435,85.8541527439983,99.3339925444669,92.93794082604028
57.25,,,,,90.2875992325554,86.01959795387211,99.50224519952607,93.10276802116894
57.5,,,,,90.45550827083012,86.18515832241084,99.67061253282597,93.26771691835535
57.75,,,,,90.62352513447904,86.35083345067213,99.83909408698736,93.43278706835696
58.0,,,,,90.79164943859148,86.51662294069637,100.00768940569442,93.59797802279061
58.25,,,,,90.95988079933898,86.68252639551244,100.17639803370457,93.76328933414322
58.5,,,,,91.12821883397895,86.84854341914316,100.34521951685738,93.92872055578152
58.75,,,,,91.29666316085837,87.01467361661037,100.51415340208251,94.0942712419606
59.0,,,,,91.465213399417,87.18091659394017,100.6831992374081,94.25994094783354
59.25,,,,,91.63386917019125,87.3472719581679,100.85235657196974,94.42572922946091
59.5,,,,,91.80263009481695,87.51373931734287,101.02162495601732,94.59163564381868
59.75,,,,,91.97149579603315,87.68031828053343,101.19100394092447,94.7576597488083
60.0,,,,,92.14046589768517,87.8470084578319,101.36049307919481,94.92380110326414
