u,LL1_Kp_Sdown_to_LL2_Kp_Sdown,LL1_Km_Sdown_to_LL2_Km_Sdown,LL1_Kp_Sup_to_LL2_Kp_Sup,LL1_Km_Sup_to_LL2_Km_Sup
17.25,56.480207355477646,74.3700674853937,56.48020735547765,74.37006748539372
17.5,56.36543530511354,74.51393660429764,56.36543530511354,74.51393660429764
17.75,56.25088044086712,74.65799609605364,56.25088044086712,74.65799609605364
18.0,56.13654270613942,74.80224555425035,56.13654270613942,74.80224555425036
18.25,56.02242204081685,74.9466845703117,56.02242204081685,74.94668457031172
18.5,55.908518381280714,75.09131273352239,55.908518381280714,75.09131273352239
18.75,55.794831660419064,75.23612963105305,55.794831660419064,75.23612963105306
19.0,55.681361807636094,75.38113484798463,55.6813618076361,75.38113484798463
19.25,55.5681087488644,75.52632796733415,55.568108748864404,75.52632796733417
19.5,55.45507240657497,75.67170857007974,55.45507240657498,75.67170857007974
19.75,55.34225269978957,75.817276235186,55.34225269978957,75.81727623518601
20.0,55.22964954409201,75.96303053962941,55.22964954409201,75.96303053962943
20.25,55.117262851640675,76.10897105842415,55.11726285164068,76.10897105842416
20.5,55.00509253117974,76.25509736464709,55.00509253117974,76.2550973646471
20.75,54.89313848805279,76.40140902946338,54.8931384880528,76.4014090294634
21.0,54.781400624214214,76.54790562215261,54.78140062421422,76.54790562215263
21.25,54.66987883824346,76.69458671013388,54.66987883824346,76.69458671013389
21.5,54.55857302535672,76.84145185899236,54.558573025356736,76.84145185899237
21.75,54.44748307742141,76.98850063250394,54.44748307742141,76.98850063250396
22.0,54.33660888296914,77.13573259266232,54.33660888296914,77.13573259266232
22.25,54.22595032720989,77.28314729970363,54.22595032720989,77.28314729970364
22.5,54.1155072920451,77.43074431213321,54.11550729204511,77.43074431213324
22.75,54.00527965608315,77.57852318675117,54.005279656083154,77.57852318675117
23.0,53.89526729465268,77.72648347867832,53.89526729465269,77.72648347867832
23.25,53.78547007981774,77.87462474138249,53.78547007981774,77.87462474138249
23.5,53.675887880392644,78.02294652670378,53.675887880392644,78.0229465267038
23.75,53.56652056195648,78.1714483848815,53.56652056195648,78.17144838488151
24.0,53.45736798686889,78.32012986457931,53.457367986868896,78.32012986457931
24.25,53.34843001428515,78.46899051291187,53.34843001428515,78.46899051291189
24.5,53.23970650017196,78.61802987547046,53.23970650017197,78.61802987547048
24.75,53.131197297322885,78.76724749634955,53.131197297322885,78.76724749634955
25.0,53.02290225537481,78.91664291817237,53.02290225537481,78.91664291817237
25.25,52.91482122082388,79.06621568211665,52.91482122082388,79.06621568211665
25.5,52.80695403704137,79.21596532794143,52.80695403704138,79.21596532794145
25.75,52.699300544291006,79.36589139401283,52.699300544291006,79.36589139401285
26.0,52.59186057974511,79.51599341732961,52.591860579745116,79.51599341732963
26.25,52.48463397750179,79.66627093354964,52.4846339775018,79.66627093354964
26.5,52.37762056860156,79.81672347701554,52.37762056860157,79.81672347701554
26.75,52.27082018104506,79.96735058078102,52.27082018104506,79.96735058078102
27.0,52.164232639809725,80.1181517766364,52.164232639809725,80.11815177663641
27.25,52.057857766868096,80.26912659513427,52.057857766868096,80.26912659513427
27.5,51.95169538120477,80.42027456561651,51.95169538120478,80.42027456561651
27.75,51.845745298834615,80.57159521623882,51.845745298834615,80.57159521623883
28.0,51.74000733282068,80.72308807399706,51.74000733282068,80.72308807399708
28.25,51.63448129329262,80.87475266475295,51.63448129329263,80.87475266475295
28.5,51.52916698746416,81.02658851325992,51.52916698746416,81.02658851325992
28.75,51.42406421965221,81.1785951431884,51.42406421965221,81.1785951431884
29.0,51.31917279129534,81.33077207715148,51.31917279129534,81.3307720771515
29.25,51.21449250097208,81.48311883673128,51.21449250097208,81.48311883673128
29.5,51.11002314442028,81.63563494250253,51.11002314442029,81.63563494250253
29.75,51.00576451455544,81.78831991406074,51.00576451455544,81.78831991406074
30.0,50.901716401490376,81.94117327004479,50.90171640149038,81.94117327004479
30.25,50.797878592553865,82.09419452816446,50.797878592553865,82.09419452816448
30.5,50.694250872310526,82.24738320522393,50.69425087231053,82.24738320522393
30.75,50.59083302257981,82.40073881714852,50.59083302257981,82.40073881714852
31.0,50.487624822455736,82.55426087900858,50.487624822455736,82.5542608790086
31.25,50.38462604832666,82.70794890504476,50.38462604832667,82.70794890504476
31.5,50.28183647389459,82.86180240869393,50.28183647389459,82.86180240869395
31.75,50.179255870195696,83.01582090261236,50.17925587019571,83.01582090261238
32.0,50.07688400561991,83.17000389870242,50.07688400561991,83.17000389870243
32.25,49.974720645930816,83.32435090813544,49.974720645930816,83.32435090813544
32.5,49.87276555428643,83.47886144137779,49.87276555428643,83.4788614413778
32.75,49.771018491258815,83.63353500821441,49.77101849125882,83.63353500821442
33.0,49.66947921485506,83.78837111777406,49.66947921485506,83.78837111777406
33.25,49.56814748053678,83.94336927855309,49.56814748053679,83.9433692785531
33.5,49.46702304124186,84.09852899843963,49.46702304124186,84.09852899843963
33.75,49.36610564740414,84.25384978473812,49.36610564740414,84.25384978473812
34.0,49.26539504697439,84.40933114419326,49.26539504697439,84.40933114419326
34.25,49.16489098544146,84.56497258301395,49.16489098544146,84.56497258301397
34.5,49.064593205852276,84.72077360689684,49.064593205852276,84.72077360689684
34.75,48.96450144883332,84.87673372105041,48.96450144883332,84.87673372105041
35.0,48.86461545261175,85.0328524302185,48.86461545261175,85.03285243021851
35.25,48.76493495303596,85.18912923870371,48.76493495303596,85.18912923870371
35.5,48.66545968359682,85.34556365039086,48.66545968359682,85.34556365039087
35.75,48.566189375449284,85.50215516877041,48.566189375449284,85.50215516877041
36.0,48.467123757432695,85.658903296961,48.467123757432695,85.658903296961
36.25,48.36826255609298,85.81580753773378,48.36826255609299,85.81580753773378
36.5,48.26960549570331,85.97286739353373,48.269605495703324,85.97286739353375
36.75,48.17115229828567,86.13008236650346,48.171152298285676,86.13008236650347
37.0,48.07290268363266,86.2874519585063,48.07290268363266,86.2874519585063
37.25,47.97485636932802,86.444975671147,47.97485636932802,86.44497567114702
37.5,47.87701307076884,86.6026530057963,47.87701307076884,86.60265300579631
37.75,47.779372501187005,86.7604834636117,47.77937250118701,86.76048346361173
38.0,47.68193437167064,86.91846654556069,47.68193437167064,86.9184665455607
38.25,47.58469839118533,87.07660175244143,47.584698391185334,87.07660175244143
38.5,47.487664266596376,87.23488858490606,47.487664266596376,87.23488858490606
38.75,47.39083170268993,87.3933265434817,47.39083170268994,87.39332654348172
39.0,47.29420040219473,87.55191512859199,47.29420040219475,87.55191512859199
39.25,47.19777006580421,87.71065384057857,47.19777006580421,87.71065384057857
39.5,47.10154039219743,87.86954217972303,47.10154039219743,87.86954217972303
39.75,47.00551107806132,88.02857964626682,47.005511078061325,88.02857964626682
40.0,46.909681818112475,88.18776574043389,46.90968181811248,88.18776574043389
40.25,46.81405230511808,88.34709996245002,46.81405230511808,88.34709996245002
40.5,46.71862222991855,88.50658181256489,46.71862222991855,88.50658181256489
40.75,46.62339128144923,88.6662107910713,46.62339128144923,88.66621079107131
41.0,46.528359146761176,88.82598639832683,46.52835914676118,88.82598639832685
41.25,46.43352551104385,88.98590813477375,46.433525511043854,88.98590813477375
41.5,46.33889005764651,89.14597550095877,46.338890057646516,89.14597550095877
41.75,46.24445246809988,89.30618799755291,46.24445246809988,89.30618799755293
42.0,46.15021242213802,89.4665451253725,46.150212422138026,89.4665451253725
42.25,46.05616959771944,89.62704638539756,46.05616959771944,89.62704638539756
42.5,45.96232367105023,89.78769127879167,45.96232367105024,89.78769127879168
42.75,45.86867431660361,89.94847930692185,45.86867431660361,89.94847930692187
43.0,45.775221207143794,90.10940997137708,45.775221207143794,90.10940997137709
43.25,45.6819640137457,90.27048277398728,45.6819640137457,90.27048277398728
43.5,45.588902405818246,90.43169721684316,45.588902405818246,90.43169721684316
43.75,45.4960360511245,90.59305280231388,45.4960360511245,90.59305280231389
44.0,45.40336461580412,90.75454903306579,45.40336461580412,90.75454903306581
44.25,45.31088776439474,90.91618541208135,45.31088776439475,90.91618541208135
44.5,45.218605159853226,91.07796144267697,45.218605159853226,91.07796144267698
44.75,45.126516463577374,91.23987662852085,45.12651646357738,91.23987662852085
45.0,45.03462133542715,91.4019304736512,45.03462133542715,91.4019304736512
45.25,44.94291943374621,91.56412248249373,44.94291943374621,91.56412248249373
45.5,44.85141041538346,91.7264521598797,44.85141041538346,91.7264521598797
45.75,44.760093935713925,91.88891901106263,44.76009393571393,91.88891901106264
46.0,44.66896964866029,92.0515225417359,44.66896964866029,92.05152254173592
46.25,44.578037206714114,92.21426225804974,44.578037206714114,92.21426225804974
46.5,44.48729626095703,92.37713766662817,44.48729626095704,92.37713766662817
46.75,44.39674646108164,92.54014827458555,44.39674646108164,92.54014827458556
47.0,44.30638745541324,92.70329358954316,44.306387455413244,92.70329358954316
47.25,44.21621889092972,92.86657311964564,44.21621889092972,92.86657311964564
47.5,44.12624041328377,93.02998637357723,44.12624041328377,93.02998637357723
47.75,44.03645166682283,93.1935328605777,44.03645166682283,93.1935328605777
48.0,43.94685229461075,93.35721209045826,43.946852294610764,93.35721209045826
48.25,43.8574419384477,93.52102357361699,43.8574419384477,93.52102357361699
48.5,43.76822023889163,93.68496682105497,43.76822023889163,93.68496682105499
48.75,43.67918683527892,93.8490413443907,43.67918683527892,93.84904134439071
49.0,43.59034136574432,94.01324665587615,43.59034136574434,94.01324665587615
49.25,43.501683467242124,94.1775822684113,43.501683467242124,94.1775822684113
49.5,43.41321277556659,94.34204769555937,43.41321277556659,94.34204769555937
49.75,43.32492892537209,94.50664245156017,43.32492892537209,94.50664245156017
50.0,43.23683155019324,94.67136605134658,43.23683155019324,94.6713660513466
50.25,43.14892028246608,94.83621801055708,43.14892028246609,94.83621801055708
50.5,43.061194753546886,95.00119784555125,43.061194753546886,95.00119784555127
50.75,42.97365459373393,95.16630507342214,42.97365459373393,95.16630507342215
51.0,42.88629943228571,95.33153921201213,42.88629943228572,95.33153921201213
51.25,42.79912889744249,95.49689977992425,42.79912889744249,95.49689977992426
51.5,42.712142616444886,95.66238629653762,42.71214261644489,95.66238629653762
51.75,42.62534021555473,95.82799828201905,42.62534021555474,95.82799828201905
52.0,42.538721320073996,95.99373525733742,42.538721320074,95.99373525733742
52.25,42.45228555436491,96.15959674427617,42.45228555436492,96.15959674427619
52.5,42.36603254186921,96.3255822654452,42.36603254186922,96.32558226544522
52.75,42.27996190512732,96.49169134429515,42.27996190512732,96.49169134429515
53.0,42.194073265798906,96.65792350512784,42.194073265798906,96.65792350512784
53.25,42.108366244680454,96.82427827311002,42.108366244680454,96.82427827311002
53.5,42.022840461725536,96.99075517428486,42.022840461725536,96.99075517428486
53.75,41.93749553606396,97.15735373558341,41.93749553606397,97.15735373558341
54.0,41.85233108602026,97.32407348483716,41.85233108602027,97.32407348483716
54.25,41.76734672913295,97.49091395078884,41.76734672913295,97.49091395078885
54.5,41.682542082172844,97.65787466310428,41.682542082172844,97.65787466310428
54.75,41.597916761162296,97.8249551523829,41.597916761162296,97.8249551523829
55.0,41.51347038139377,97.99215495016996,41.51347038139378,97.99215495016996
55.25,41.429202557448406,98.159473588966,41.42920255744841,98.159473588966
55.5,41.34511290321367,98.32691060223866,41.34511290321367,98.32691060223866
55.75,41.261201031902914,98.49446552443237,41.26120103190293,98.49446552443239
56.0,41.17746655607236,98.6621378909792,41.17746655607237,98.6621378909792
56.25,41.09390908764015,98.82992723830898,41.09390908764015,98.82992723830898
56.5,41.010528237904104,98.997833103859,41.01052823790411,98.997833103859
56.75,40.92732361755917,99.16585502608439,40.92732361755917,99.16585502608439
57.0,40.844294836716074,99.3339925444669,40.844294836716074,99.3339925444669
57.25,40.76144150491846,99.50224519952607,40.76144150491846,99.50224519952607
57.5,40.67876323116016,99.67061253282596,40.67876323116016,99.67061253282597
57.75,40.596259623903535,99.83909408698736,40.59625962390355,99.83909408698736
58.0,40.51393029109646,100.0076894056944,40.51393029109647,100.0076894056944
58.25,40.43177484018951,100.17639803370457,40.43177484018951,100.17639803370456
58.5,40.34979287815315,100.34521951685738,40.34979287815315,100.34521951685738
58.75,40.26798401149501,100.5141534020825,40.26798401149501,100.51415340208251
59.0,40.18634784627643,100.6831992374081,40.18634784627643,100.6831992374081
59.25,40.104883988129686,100.85235657196975,40.10488398812969,100.85235657196975
59.5,40.02359204227492,101.02162495601732,40.02359204227493,101.02162495601732
59.75,39.94247161353604,101.19100394092447,39.94247161353606,101.19100394092447
60.0,39.861522306357536,101.36049307919482,39.86152230635754,101.36049307919481
60.25,39.78074372482139,101.53009192446989,39.78074372482139,101.53009192446989
60.5,39.700135472662936,101.69980003153776,39.700135472662936,101.69980003153776
60.75,39.61969715328641,101.86961695633846,39.61969715328642,101.86961695633846
61.0,39.539428369782414,102.03954225597238,39.539428369782414,102.03954225597238
61.25,39.45932872494248,102.2095754887069,39.459328724942495,102.20957548870689
61.5,39.37939782127617,102.3797162139827,39.379397821276186,102.3797162139827
61.75,39.29963526102542,102.54996399242161,39.29963526102543,102.5499639924216
62.0,39.220040646181225,102.72031838583135,39.22004064618123,102.72031838583135
62.25,39.14061357849861,102.89077895721371,39.14061357849861,102.89077895721371
62.5,39.06135365951228,103.06134527076921,39.061353659512285,103.06134527076922
62.75,38.982260490551745,103.23201689190398,38.98226049055175,103.23201689190398
63.0,38.90333367275645,103.40279338723607,38.90333367275645,103.40279338723607
63.25,38.82457280709049,103.57367432459996,38.82457280709049,103.57367432459996
63.5,38.745977494358044,103.74465927305293,38.745977494358044,103.74465927305293
63.75,38.66754733521816,103.91574780288073,38.66754733521817,103.91574780288073
64.0,38.58928193019865,104.08693948560239,38.58928193019865,104.08693948560239
64.25,38.51118087971237,104.25823389397536,38.51118087971238,104.25823389397536
64.5,38.43324378406855,104.42963060200121,38.43324378406856,104.42963060200121
64.75,38.355470243490615,104.60112918492976,38.35547024349062,104.60112918492976
65.0,38.27785985812863,104.77272921926419,38.277859858128636,104.77272921926419
65.25,38.200412228072935,104.94443028276558,38.200412228072935,104.94443028276558
65.5,38.123126953369436,105.11623195445762,38.123126953369436,105.11623195445762
65.75,38.04600363403229,105.28813381463002,38.04600363403229,105.28813381463002
66.0,37.96904187005838,105.46013544484425,37.96904187005839,105.46013544484425
66.25,37.89224126144048,105.63223642793609,37.89224126144049,105.63223642793609
66.5,37.81560140818136,105.80443634802052,37.815601408181365,105.80443634802052
66.75,37.739121910306146,105.97673479049499,37.73912191030615,105.97673479049499
67.0,37.66280236787642,106.1491313420436,37.662802367876424,106.14913134204359
67.25,37.58664238100346,106.32162559063967,37.586642381003465,106.32162559063967
67.5,37.51064154986034,106.49421712555014,37.51064154986034,106.49421712555014
67.75,37.434799474695836,106.66690553733841,37.43479947469585,106.66690553733841
68.0,37.359115755846766,106.83969041786762,37.35911575584678,106.83969041786762
68.25,37.28358999375057,107.01257136030327,37.28358999375057,107.01257136030327
68.5,37.20822178895793,107.18554795911639,37.20822178895794,107.18554795911638
68.75,37.13301074214553,107.3586198100866,37.13301074214554,107.3586198100866
69.0,37.057956454127904,107.53178651030382,37.05795645412792,107.53178651030382
69.25,36.98305852586997,107.70504765817185,36.98305852586998,107.70504765817185
69.5,36.90831655849876,107.87840285341014,36.908316558498775,107.87840285341014
69.75,36.83373015331583,108.05185169705612,36.83373015331583,108.05185169705611
70.0,36.75929891180913,108.2253937914673,36.75929891180915,108.2253937914673
70.25,36.68502243566426,108.39902874032359,36.68502243566426,108.39902874032359
70.5,36.610900326776026,108.57275614862907,36.61090032677603,108.57275614862908
70.75,36.53693218726113,108.74657562271334,36.53693218726114,108.74657562271334
71.0,36.46311761946773,108.92048677023378,36.46311761946774,108.9204867702338
71.25,36.389456225988766,109.09448920017687,36.38945622598877,109.09448920017687
71.5,36.31594760967083,109.26858252285987,36.31594760967084,109.26858252285987
71.75,36.24259137362769,109.44276634993153,36.2425913736277,109.44276634993153
72.0,36.169387121248946,109.61704029437391,36.169387121248946,109.61704029437391
72.25,36.09633445621223,109.79140397050335,36.09633445621223,109.79140397050335
72.5,36.02343298249397,109.96585699397134,36.02343298249398,109.96585699397134
72.75,35.95068230437878,110.14039898176539,35.95068230437879,110.14039898176539
73.0,35.87808202647125,110.31502955221015,35.87808202647125,110.31502955221018
73.25,35.80563175370568,110.4897483249672,35.8056317537057,110.48974832496721
73.5,35.733331091356504,110.66455492103717,35.73333109135652,110.66455492103714
73.75,35.66117964504815,110.83944896275872,35.66117964504815,110.83944896275871
74.0,35.589177020765135,111.01443007380934,35.58917702076514,111.01443007380934
74.25,35.51732282486265,111.1894978792063,35.51732282486266,111.1894978792063
